timestamp,source,channel,batch_idx,sample_in_batch,global_sample_idx,observed_min,observed_max,observed_mean,allowed_lower,allowed_upper,csv_min,csv_max,p01,p99,finite_ratio,nonfinite_count,violation,below_by,above_by
2022-01-05 12:00:00,cma,u925,2,2,18,-41.16832733154297,47.41167449951172,1.0046418905258179,-46.085906982421875,45.66009521484375,-38.440406799316406,38.01459503173828,-16.135404586791992,21.624595642089844,1.0,0,above_max,0.0,1.7515792846679688
2022-01-05 12:00:00,cma,u1000,2,2,18,-25.07292938232422,34.71457290649414,0.2522701919078827,-28.249113845825196,32.75948600769043,-23.165063858032227,27.67543601989746,-13.008063316345217,14.073935508728027,1.0,0,above_max,0.0,1.9550868988037138
2022-01-05 12:00:00,cma,v50,2,2,18,-46.88811111450195,36.521888732910156,0.12432540953159332,-30.524716949462892,36.77367935180664,-24.91651725769043,31.16547966003418,-18.581018447875977,22.86298105239868,1.0,0,below_min,16.36339416503906,0.0
2022-01-05 12:00:00,cma,v100,2,2,18,-35.39669418334961,36.723304748535156,0.013246440328657627,-27.414196968078617,32.050002098083496,-22.45884704589844,27.09465217590332,-16.778846740722656,16.470958366394036,1.0,0,below_min;above_max,7.9824972152709925,4.67330265045166
2022-01-05 12:00:00,cma,v150,2,2,18,-36.68592834472656,38.09906768798828,0.38076454401016235,-34.94914302825928,46.020857429504396,-28.201642990112305,39.27335739135742,-19.726642608642575,22.943359375,1.0,0,below_min,1.7367853164672837,0.0
2022-01-05 12:00:00,cma,v200,2,2,18,-50.59523010253906,52.229766845703125,0.3405288755893707,-50.31730079650879,61.060697555541985,-41.03580093383789,51.77919769287109,-25.96080017089844,28.44419860839844,1.0,0,below_min,0.27792930603027344,0.0
2022-01-05 12:00:00,cma,v250,2,2,18,-61.30646896362305,64.90853118896484,0.12426368147134781,-57.60447769165039,63.16352157592773,-47.54047775268555,53.09952163696289,-30.575477600097656,33.5575741195678,1.0,0,below_min;above_max,3.701991271972659,1.7450096130371122
2022-01-05 12:00:00,cma,v300,2,2,18,-67.67822265625,64.186767578125,0.13308951258659363,-63.88097305297852,64.92703170776367,-53.14697265625,54.19303131103516,-30.54197120666504,33.32607688903801,1.0,0,below_min,3.7972496032714815,0.0
2022-01-05 12:00:00,cma,v400,2,2,18,-61.98075866699219,70.41923522949219,-0.03540895879268646,-59.223367309570314,64.14263305664062,-48.942867279052734,53.86213302612305,-27.602867126464844,27.60213279724121,1.0,0,below_min;above_max,2.7573913574218736,6.276602172851568
2022-01-05 12:00:00,cma,v500,2,2,18,-52.653076171875,64.56692504882812,-0.05691914260387421,-45.70456199645996,46.10143928527832,-38.05406188964844,38.4509391784668,-23.104063034057617,22.74593734741211,1.0,0,below_min;above_max,6.948514175415042,18.465485763549808
2022-01-05 12:00:00,cma,v600,2,2,18,-45.59035110473633,61.609649658203125,0.025679493322968483,-36.2928804397583,38.20011653900146,-30.08513069152832,31.992366790771484,-19.387240676879884,19.150478839874253,1.0,0,below_min;above_max,9.297470664978029,23.40953311920166
2022-01-05 12:00:00,cma,v700,2,2,18,-34.77118682861328,53.598812103271484,0.037973593920469284,-37.889457893371585,41.16053981781006,-31.301958084106445,34.57304000854492,-16.531959533691406,17.1230411529541,1.0,0,above_max,0.0,12.438272285461423
2022-01-05 12:00:00,cma,v850,2,2,18,-35.202613830566406,50.4573860168457,-0.11169754713773727,-43.882645797729495,41.05935401916504,-36.80414581298828,33.98085403442383,-15.119146347045898,16.788903827667166,1.0,0,above_max,0.0,9.398031997680661
2022-01-05 12:00:00,cma,v925,2,2,18,-32.746665954589844,45.913333892822266,-0.19438470900058746,-43.24247150421142,38.46552639007569,-36.4334716796875,31.65652656555176,-16.23847198486328,17.4415283203125,1.0,0,above_max,0.0,7.447807502746578
2022-01-05 12:00:00,cma,v1000,2,2,18,-25.62618637084961,28.665815353393555,-0.11434631794691086,-32.451983261108396,28.39401893615723,-27.38148307800293,23.32351875305176,-13.344288482666016,11.940017700195312,1.0,0,above_max,0.0,0.27179641723632386
2022-01-05 12:00:00,cma,msl,2,2,18,94865.9921875,104834.1171875,100920.3671875,95351.4828125,105582.5328125,96204.0703125,104729.9453125,96952.4453125,103989.3203125,1.0,0,below_min,485.4906250000058,0.0
2022-01-05 18:00:00,cma,z850,2,3,19,8216.671875,17114.24609375,13755.671875,8903.49169921875,16602.69287109375,9545.091796875,15961.0927734375,10216.357421875,15501.6513671875,1.0,0,below_min;above_max,686.81982421875,511.55322265625
2022-01-05 18:00:00,cma,z925,2,3,19,1491.146484375,10872.1875,7096.91650390625,2460.5858154296875,9915.777709960938,3081.851806640625,9294.51171875,3673.682861328125,8815.8974609375,1.0,0,below_min;above_max,969.4393310546875,956.4097900390625
2022-01-05 18:00:00,cma,z1000,2,3,19,-4545.20361328125,5114.34765625,967.50439453125,-3704.9665771484374,4229.005395507813,-3043.80224609375,3567.841064453125,-2445.5966796875,2886.279052734375,1.0,0,below_min;above_max,840.2370361328126,885.3422607421871
2022-01-05 18:00:00,cma,u150,2,3,19,-26.919204711914062,83.97579956054688,14.958720207214355,-45.561387634277345,82.8806167602539,-34.857887268066406,72.17711639404297,-21.327884674072266,56.14711380004883,1.0,0,above_max,0.0,1.0951828002929744
2022-01-05 18:00:00,cma,u200,2,3,19,-35.6670036315918,102.87800598144531,15.865025520324707,-37.52268333435059,92.50331611633301,-26.687183380126957,81.66781616210938,-16.102182388305664,63.417816162109375,1.0,0,above_max,0.0,10.374689865112302
2022-01-05 18:00:00,cma,u250,2,3,19,-50.786521911621094,97.48348236083984,14.869440078735352,-50.39963340759277,102.46837043762207,-37.6606330871582,89.7293701171875,-16.55563735961914,64.45936584472656,1.0,0,below_min,0.3868885040283203,0.0
2022-01-05 18:00:00,cma,u300,2,3,19,-57.12650680541992,91.89348602294922,13.24001693725586,-54.84320907592773,100.00479202270508,-41.939208984375,87.10079193115234,-18.879207611083984,60.71079254150391,1.0,0,below_min,2.2832977294921903,0.0
2022-01-05 18:00:00,cma,u700,2,3,19,-37.4929313659668,47.8570671081543,3.8196094036102295,-38.12271099090576,46.57329349517822,-31.06471061706543,39.51529312133789,-13.54471206665039,27.97528839111328,1.0,0,above_max,0.0,1.283773612976077
2022-01-05 18:00:00,cma,u850,2,3,19,-48.57703399658203,51.5479621887207,1.5841946601867676,-42.08315887451172,47.05283966064454,-34.65515899658203,39.62483978271485,-14.66515827178955,22.514841079711918,1.0,0,below_min;above_max,6.493875122070314,4.495122528076166
2022-01-05 18:00:00,cma,u925,2,3,19,-43.23801803588867,47.56198501586914,0.8905628323554993,-46.085906982421875,45.66009521484375,-38.440406799316406,38.01459503173828,-16.135404586791992,21.624595642089844,1.0,0,above_max,0.0,1.9018898010253906
2022-01-05 18:00:00,cma,u1000,2,3,19,-28.074722290039062,36.416778564453125,0.1773773431777954,-28.249113845825196,32.75948600769043,-23.165063858032227,27.67543601989746,-13.008063316345217,14.073935508728027,1.0,0,above_max,0.0,3.657292556762698
2022-01-05 18:00:00,cma,v50,2,3,19,-44.12989807128906,34.14010238647461,0.01354010310024023,-30.524716949462892,36.77367935180664,-24.91651725769043,31.16547966003418,-18.581018447875977,22.86298105239868,1.0,0,below_min,13.60518112182617,0.0
2022-01-05 18:00:00,cma,v100,2,3,19,-38.49597930908203,33.02402114868164,0.13540028035640717,-27.414196968078617,32.050002098083496,-22.45884704589844,27.09465217590332,-16.778846740722656,16.470958366394036,1.0,0,below_min;above_max,11.081782341003414,0.9740190505981445
2022-01-05 18:00:00,cma,v150,2,3,19,-38.84674072265625,38.2232551574707,0.27800172567367554,-34.94914302825928,46.020857429504396,-28.201642990112305,39.27335739135742,-19.726642608642575,22.943359375,1.0,0,below_min,3.8975976943969712,0.0
2022-01-05 18:00:00,cma,v250,2,3,19,-61.49409484863281,64.60589599609375,0.2475074678659439,-57.60447769165039,63.16352157592773,-47.54047775268555,53.09952163696289,-30.575477600097656,33.5575741195678,1.0,0,below_min;above_max,3.8896171569824247,1.4423744201660185
2022-01-05 18:00:00,cma,v300,2,3,19,-70.71208190917969,65.97291564941406,0.18987731635570526,-63.88097305297852,64.92703170776367,-53.14697265625,54.19303131103516,-30.54197120666504,33.32607688903801,1.0,0,below_min;above_max,6.831108856201169,1.0458839416503878
2022-01-05 18:00:00,cma,v400,2,3,19,-68.70677947998047,61.9182243347168,0.08387564867734909,-59.223367309570314,64.14263305664062,-48.942867279052734,53.86213302612305,-27.602867126464844,27.60213279724121,1.0,0,below_min,9.483412170410155,0.0
2022-01-05 18:00:00,cma,v500,2,3,19,-54.62293243408203,57.587066650390625,0.016988109797239304,-45.70456199645996,46.10143928527832,-38.05406188964844,38.4509391784668,-23.104063034057617,22.74593734741211,1.0,0,below_min;above_max,8.918370437622073,11.485627365112308
2022-01-05 18:00:00,cma,v600,2,3,19,-44.67597579956055,57.254024505615234,-0.01545325480401516,-36.2928804397583,38.20011653900146,-30.08513069152832,31.992366790771484,-19.387240676879884,19.150478839874253,1.0,0,below_min;above_max,8.383095359802248,19.05390796661377
2022-01-05 18:00:00,cma,v700,2,3,19,-34.90657424926758,49.758426666259766,-0.016136564314365387,-37.889457893371585,41.16053981781006,-31.301958084106445,34.57304000854492,-16.531959533691406,17.1230411529541,1.0,0,above_max,0.0,8.597886848449704
2022-01-05 18:00:00,cma,v850,2,3,19,-34.63157272338867,42.408424377441406,-0.11771132797002792,-43.882645797729495,41.05935401916504,-36.80414581298828,33.98085403442383,-15.119146347045898,16.788903827667166,1.0,0,above_max,0.0,1.3490703582763643
2022-01-05 18:00:00,cma,v925,2,3,19,-34.58705520629883,39.452945709228516,-0.17092621326446533,-43.24247150421142,38.46552639007569,-36.4334716796875,31.65652656555176,-16.23847198486328,17.4415283203125,1.0,0,above_max,0.0,0.9874193191528278
2022-01-05 18:00:00,cma,v1000,2,3,19,-24.81415557861328,29.95334243774414,-0.08311687409877777,-32.451983261108396,28.39401893615723,-27.38148307800293,23.32351875305176,-13.344288482666016,11.940017700195312,1.0,0,above_max,0.0,1.5593235015869098
2022-01-05 18:00:00,cma,r500,2,3,19,0.0,120.5050048828125,47.10465621948242,-10.0,110.0,0.0,100.0,0.0050010681152343,100.0,1.0,0,above_max,0.0,10.5050048828125
2022-01-05 18:00:00,cma,u10m,2,3,19,-31.22624397277832,36.83375930786133,0.0670582577586174,-29.907401847839353,35.473996925354,-24.45895195007324,30.02554702758789,-11.840758934020997,13.990546226501465,1.0,0,below_min;above_max,1.3188421249389677,1.359762382507327
